Column1,State,Date,population,confirmed,deaths,incident_rate,mortality_rate,testing_rate,TestsReported,Pres
530,Georgia,2020-04-22,0.257841531901708,0.03028554654682012,0.025754722711534957,0.05758475409466155,0.4106776180698152,0.018425092376995328,8273,8249.0
531,Hawaii,2020-04-22,0.02150111790720702,0.0004656200338080633,0.0003644536232764381,0.003619999935529833,0.2084188911704312,0.03688165319339368,718,1142.0
532,Idaho,2020-04-22,0.031035152690240975,0.0021632533247728657,0.001548927898924862,0.02549150444360633,0.29671457905544146,0.022130875740980063,955,1699.0
533,Illinois,2020-04-22,0.31060842672514316,0.05037517117320343,0.04753082670230213,0.08657376515451888,0.4579055441478439,0.02854230268057586,10263,8249.0
534,Indiana,2020-04-22,0.15805066818611363,0.01759523158812582,0.020227176091842314,0.05141173550468859,0.5492813141683778,0.021289148504703245,5790,3590.0
535,Iowa,2020-04-22,0.06617214949073116,0.005029274775106969,0.0027334021745732857,0.036241904964525284,0.2464065708418891,0.021634659125087476,2797,1353.0
536,Kansas,2020-04-22,0.05996268402934812,0.0029802574213615486,0.0034015671505800886,0.0209560281218873,0.4928131416837782,0.01629979532670127,2382,1208.0
537,Kentucky,2020-04-22,0.09988615449167329,0.004494245543712611,0.0056186600255117534,0.02195209221812837,0.5626283367556468,0.019404895418816025,1521,2022.0
538,Louisiana,2020-04-22,0.10453821935803093,0.03613327144346549,0.044736682257182775,0.16724528642483907,0.5985626283367557,0.06507416383325837,6002,8434.0
539,Maine,2020-04-22,0.01966054189270187,0.0009211178929681254,0.0011844742756484238,0.01504733722088447,0.44147843942505127,0.030821944933656184,645,966.0
540,Maryland,2020-04-22,0.14041702017575422,0.020974591895608567,0.02119905242057948,0.07027893018203153,0.4845995893223819,0.026128437900245903,5310,3663.0
541,Massachusetts,2020-04-22,0.16216753793086586,0.06170766870411583,0.06626981716576566,0.19182453799065827,0.5215605749486653,0.05484734916930812,12142,8434.0
542,Michigan,2020-04-22,0.2416455417375654,0.0487252567055792,0.0854340035230517,0.1275671215037022,0.8501026694045174,0.030329581596057843,10139,6546.0
543,Minnesota,2020-04-22,0.12998774010963937,0.0035456531766999114,0.005436433213873534,0.00788147804307252,0.675564681724846,0.01991866585804908,293,2090.0
544,Mississippi,2020-04-22,0.061576591284042956,0.006686419367479766,0.005861629107696046,0.0446326973351256,0.40451745379876797,0.03836923268598971,1765,1407.0
545,Missouri,2020-04-22,0.14277355336273187,0.008686271872934897,0.007228330194982689,0.024675956817881442,0.38911704312114986,0.01981077406581014,3110,2741.0
546,Montana,2020-04-22,0.012586062211161073,0.00024437821650174753,0.0004251958938225111,0.006482475396572122,0.3275154004106776,0.027196866342834303,671,1699.0
547,Nebraska,2020-04-22,0.03481963485191043,0.0022312164974094464,0.0011541031403753872,0.02845713217351501,0.21560574948665298,0.021972677259899553,2022,1353.0
548,Nevada,2020-04-22,0.06424799498960586,0.005510801083361892,0.005223835266962279,0.03375013296972158,0.4322381930184805,0.022611465172679313,1019,1407.0
549,New Hampshire,2020-04-22,0.020058631310073,0.001905860883723688,0.0014578144931057524,0.028682777761660234,0.31006160164271046,0.02280691201060422,832,1699.0
550,New Jersey,2020-04-22,0.21327234072981535,0.13830361029049196,0.156411346656138,0.3382330661044868,0.5513347022587269,0.04475582738768925,566,8434.0
551,New Mexico,2020-04-22,0.03899139311107791,0.002805288402446096,0.002156350604385592,0.03286366815915106,0.32956878850102667,0.05104009614357486,2590,1699.0
552,New York,2020-04-22,0.48479636951903377,0.3803363743238026,0.5895948490554577,0.4935062423240206,0.7566735112936345,0.0836259862519312,28877,17986.0
553,North Carolina,2020-04-22,0.2545194796948969,0.010447530261687136,0.008048350847354674,0.014502564300933848,0.36344969199178645,0.018062242004286987,4007,7769.0
554,North Dakota,2020-04-22,0.004708109198811594,0.0005914242044332233,0.0004251958938225111,0.026236134884485576,0.21149897330595482,0.05359439151062852,1041,1142.0
555,Ohio,2020-04-22,0.28536738986286964,0.02002310747869644,0.01852639251655227,0.030868316458266848,0.44353182751540043,0.01733846789801742,4924,8249.0
556,Oklahoma,2020-04-22,0.08676885262508366,0.0037943694680508022,0.005163092996416206,0.01564690978367035,0.6026694045174538,0.025435490020330322,1568,1527.0
557,Oregon,2020-04-22,0.09346658699570118,0.002586938635039209,0.0023689485512968476,0.0067048974763152715,0.38911704312114986,0.020566230682499072,3029,2558.0
558,Pennsylvania,2020-04-22,0.3139517716687115,0.05178504549917505,0.050810909311790074,0.08254437965192557,0.4763860369609856,0.02769907694718461,7973,8249.0
559,Puerto Rico,2020-04-22,0.06716420095576392,0.001419996500619622,0.0019133815222013,0.003900445166510327,0.5164271047227926,0.0056842276970646794,238,2022.0
560,Rhode Island,2020-04-22,0.012344188022930608,0.008055804994859382,0.005497175484419608,0.16787709407164572,0.3182751540041068,0.08287374070048746,3021,2403.0
561,South Carolina,2020-04-22,0.11737858722254974,0.00649409804916774,0.004251958938225111,0.020591771672452866,0.30184804928131415,0.01687500414762594,1283,2678.0
562,South Dakota,2020-04-22,0.007856994178581184,0.0022962876201465983,0.0002733402174573286,0.07152965144203649,0.04928131416837782,0.03767821144522126,94,8357.0
563,Tennessee,2020-04-22,0.1605409423625907,0.010301481741765973,0.0047682682378667315,0.026448886439022504,0.21765913757700206,0.03605683756740829,9651,7056.0
564,Texas,2020-04-22,0.7298893825630312,0.03044027121643957,0.016886351211808297,0.020043775244100177,0.26796714579055436,0.018754333600137174,9989,20276.0
565,Utah,2020-04-22,0.06747919989857569,0.004591129215343481,0.0009718763287371682,0.028892305807795088,0.09548254620123203,0.05567666028663681,6618,8357.0
566,Vermont,2020-04-22,0.0011617255531128703,0.0007996517971921087,0.0012148454109214603,0.03359218105801993,0.4989733059548255,0.04576110488045525,612,966.0
567,Virginia,2020-04-22,0.20436814972333311,0.014454465397345967,0.01059952621028974,0.031993320890590905,0.34907597535934287,0.014361810415710927,5245,3769.0
568,Washington,2020-04-22,0.18072201333022925,0.017823703530180708,0.020834598797303042,0.04159937592877336,0.5513347022587269,0.03968876643075327,5074,3590.0
569,West Virginia,2020-04-22,0.03116568307407736,0.0009673906913589888,0.0008200206523719857,0.013022973944381589,0.29568788501026694,0.040368441907655324,1511,1699.0
570,Wisconsin,2020-04-22,0.1346829812009535,0.006615564144943757,0.0075320415477130535,0.020324220475080666,0.5256673511293635,0.02104703418521467,2968,3590.0
571,Wyoming,2020-04-22,0.0,0.0002559464160994634,0.00018222681163821905,0.019121851841106825,0.1375770020533881,0.031382168783436554,0,8357.0
572,Alabama,2020-04-23,0.11107221283983362,0.008042790770311952,0.006134969325153374,0.030236508811460214,0.35523613963039014,0.02259690834356771,4348,3110.0
573,Alaska,2020-04-23,0.00392428477466069,9.68836716308703e-5,0.0002733402174573286,0.008316651677352597,0.2741273100616016,0.04211590361409675,563,955.0
574,Arizona,2020-04-23,0.17208738477521549,0.007956029273329083,0.0075624126829860906,0.015704932934907698,0.4425051334702258,0.015826912451590514,2415,3117.0
575,Arkansas,2020-04-23,0.062646493515193,0.0033677921078850296,0.0013667010872866429,0.02250331215488313,0.17761806981519507,0.02468367261091929,1641,2022.0
576,California,2020-04-23,0.9999999999999999,0.05681576629923173,0.046558950373564965,0.02266771108338894,0.3983572895277207,0.02488532750831826,21315,20604.0
577,Colorado,2020-04-23,0.1330469079247611,0.01591784264645702,0.016764866670716153,0.054296775524545406,0.502053388090349,0.017695538353284395,1797,5310.0
578,Connecticut,2020-04-23,0.07670850967691958,0.03301274960198164,0.049778290712506834,0.19899684418527439,0.728952772073922,0.041492742885510324,3602,10139.0
579,Delaware,2020-04-23,0.010145642319419612,0.004393023797232597,0.0027941444451193586,0.09964831523333366,0.2854209445585215,0.03574300945744343,1284,2590.0
580,District of Columbia,2020-04-23,0.0032617185051913196,0.004469663119567465,0.004221587802952074,0.1436556519384568,0.4250513347022587,0.04688347921916312,773,2403.0
581,Florida,2020-04-23,0.5367870169476828,0.04248132097271207,0.029976310514487032,0.035152359124624055,0.34188911704312114,0.028478509517704424,20978,20276.0
582,Georgia,2020-04-23,0.257841531901708,0.03125293723817911,0.026756970175545163,0.05971226964003081,0.4137577002053388,0.01990089796369227,6025,8273.0
583,Hawaii,2020-04-23,0.02150111790720702,0.0004714041336069213,0.0003644536232764381,0.003713481679189997,0.2063655030800821,0.03807017547615281,849,2022.0
584,Idaho,2020-04-23,0.031035152690240975,0.0022644750712528796,0.0016400413047439714,0.02689050709010673,0.30184804928131415,0.02261210738572836,868,1699.0
585,Illinois,2020-04-23,0.31060842672514316,0.05302139683118093,0.051266476340885624,0.09159921475335327,0.46919917864476385,0.030178447458516777,10843,8273.0
586,Indiana,2020-04-23,0.15805066818611363,0.018464292582904225,0.021442021502763774,0.05437091621779313,0.555441478439425,0.022130019456914674,7265,5310.0
587,Iowa,2020-04-23,0.06617214949073116,0.0052837751662567186,0.002915628986211505,0.038408102610719454,0.2515400410677618,0.022466325023595975,3064,2022.0
588,Kansas,2020-04-23,0.05996268402934812,0.003544207151750197,0.0034319382858531253,0.026113641565206742,0.4260780287474333,0.017278528013440233,2043,2382.0
589,Kentucky,2020-04-23,0.09988615449167329,0.004640294063633774,0.0058008868371499725,0.022903027196740387,0.5636550308008214,0.021122815325001543,1573,2968.0
590,Louisiana,2020-04-23,0.10453821935803093,0.03682880944427815,0.04856344530158537,0.17062029972181122,0.6375770020533881,0.0652982961873738,5170,8434.0
591,Maine,2020-04-23,0.01966054189270187,0.0009644986414595598,0.0013363299520136062,0.0158693318634135,0.48254620123203285,0.030876747113841037,548,1019.0
592,Maryland,2020-04-23,0.14041702017575422,0.022365667897233897,0.022717609184231307,0.0754945667765883,0.48767967145790553,0.027414790637475657,5938,5310.0
593,Massachusetts,2020-04-23,0.16216753793086586,0.06615997952428672,0.07167587924436615,0.20628519668236517,0.526694045174538,0.059405135178354336,12094,8434.0
594,Michigan,2020-04-23,0.2416455417375654,0.05064846988869946,0.09041486970782968,0.1329471570267648,0.8655030800821355,0.03304207544419201,9643,6546.0
595,Minnesota,2020-04-23,0.12998774010963937,0.003863778665637097,0.006074227054607301,0.009315939281995736,0.6981519507186857,0.020872566306891778,589,5074.0
596,Mississippi,2020-04-23,0.061576591284042956,0.007060939829455817,0.006104598189880338,0.04751451384658034,0.4004106776180698,0.03951836590174097,1691,3029.0
597,Missouri,2020-04-23,0.14277355336273187,0.009017411586419513,0.0076535260888052,0.025933125094690562,0.3973305954825462,0.020283442869904546,3239,4464.0
598,Montana,2020-04-23,0.012586062211161073,0.000248716291350891,0.0004251958938225111,0.006595298190644734,0.3254620123203285,0.027918713809956742,535,1511.0
599,Nebraska,2020-04-23,0.03481963485191043,0.00279372020284838,0.0014274433578327157,0.03668030210720744,0.21868583162217656,0.02292850434788938,1953,2022.0
600,Nevada,2020-04-23,0.06424799498960586,0.005694446251975631,0.005922371378242119,0.03510723000699502,0.47535934291581106,0.023222423853333955,1482,1019.0
601,New Hampshire,2020-04-23,0.020058631310073,0.0020244349296002755,0.001548927898924862,0.030674905954142365,0.31314168377823404,0.024371985211117903,605,1699.0
602,New Jersey,2020-04-23,0.21327234072981535,0.14424821885876818,0.16479377999149608,0.3531514629892883,0.5564681724845996,0.04680170409091853,525,8434.0
603,New Mexico,2020-04-23,0.03899139311107791,0.0030496666189478434,0.0023689485512968476,0.03613230567885475,0.3367556468172484,0.0514956392663615,2021,1699.0
604,New York,2020-04-23,0.48479636951903377,0.3805793065153546,0.6369738200813947,0.4938285931642281,0.8172484599589322,0.08691925476741506,31146,17986.0
605,North Carolina,2020-04-23,0.2545194796948969,0.010917488370344343,0.008534289011723258,0.015559875056814334,0.36858316221765913,0.019324618787685863,4035,7769.0
606,North Dakota,2020-04-23,0.004708109198811594,0.0006348049529246579,0.0004555670290955476,0.027831771543512532,0.21765913757700206,0.05621012525937379,1469,1594.0
607,Ohio,2020-04-23,0.28536738986286964,0.020857463874681695,0.019923464739111947,0.032531646793737365,0.4579055441478439,0.018167350873313413,5482,8273.0
608,Oklahoma,2020-04-23,0.08676885262508366,0.003972230536865683,0.005436433213873534,0.016733232115169507,0.6088295687885009,0.025507417881822952,1512,1568.0
609,Oregon,2020-04-23,0.09346658699570118,0.002685268331619794,0.00252080422766203,0.007252893904667964,0.4004106776180698,0.02205723531135666,2518,3110.0
610,Pennsylvania,2020-04-23,0.3139517716687115,0.05510656480866921,0.05235983721071494,0.0884272824857118,0.46098562628336753,0.028956101955174812,8294,8273.0
611,Puerto Rico,2020-04-23,0.06716420095576392,0.0016571445923727968,0.002095608333839519,0.005702386363270057,0.5,0.006027811678301784,238,2382.0
612,Rhode Island,2020-04-23,0.012344188022930608,0.008655905348990892,0.0057401445666039,0.1805035764825721,0.31006160164271046,0.0883237747056684,3170,2590.0
613,South Carolina,2020-04-23,0.11737858722254974,0.006719677941323199,0.004555670290955476,0.02159105927709601,0.31314168377823404,0.017449356684485225,1547,3110.0
614,South Dakota,2020-04-23,0.007856994178581184,0.0024379980652186176,0.0002733402174573286,0.07582336463359993,0.04722792607802875,0.03947897683473311,5,6618.0
615,Tennessee,2020-04-23,0.1605409423625907,0.011562415497917002,0.005193464131689243,0.030729705596977637,0.21252566735112935,0.038704681968605624,9235,7056.0
616,Texas,2020-04-23,0.7298893825630312,0.032362038374610116,0.01834416570491405,0.021906963100499326,0.2741273100616016,0.01952691589813388,7743,20604.0
617,Utah,2020-04-23,0.06747919989857569,0.0048326153819458,0.0010629897345562776,0.030768387697802532,0.09958932238193018,0.05878925286432372,5015,6618.0
618,Vermont,2020-04-23,0.0011617255531128703,0.0008025438470915377,0.0013059588167405698,0.033695333326886324,0.5349075975359343,0.047128376461864206,754,1521.0
619,Virginia,2020-04-23,0.20436814972333311,0.015512955660536969,0.011328433456842616,0.03497828967091203,0.3480492813141684,0.016030708059152958,5856,5245.0
620,Washington,2020-04-23,0.18072201333022925,0.018050729447285883,0.021593877179128956,0.044597238742702786,0.5728952772073922,0.04051743533503291,3529,5310.0
621,West Virginia,2020-04-23,0.03116568307407736,0.001028123739246997,0.0009415051934641317,0.014044826107839253,0.324435318275154,0.043716084461291355,1763,1699.0
622,Wisconsin,2020-04-23,0.1346829812009535,0.006914891309534654,0.007835752900443419,0.021613623835910527,0.5246406570841889,0.02194099474948018,2620,5074.0
623,Wyoming,2020-04-23,0.0,0.00026462256579775023,0.00021259794691125554,0.019508672849355778,0.1591375770020534,0.03114112481902971,330,1594.0
624,Alabama,2020-04-24,0.11107221283983362,0.008323319610556561,0.00634756727206463,0.031571041289919125,0.35626283367556466,0.02271015191121533,3111,3239.0
625,Alaska,2020-04-24,0.00392428477466069,9.977572153029929e-5,0.0002733402174573286,0.008423027454621061,0.2720739219712525,0.042545544143905385,782,955.0
626,Arizona,2020-04-24,0.17208738477521549,0.008350794084601137,0.00807872198262771,0.016913748585685687,0.45174537987679675,0.016420103237888343,2533,3239.0
627,Arkansas,2020-04-24,0.062646493515193,0.003672903372274785,0.0014274433578327157,0.025127247994171896,0.17145790554414783,0.02798100847571375,1941,1953.0
628,California,2020-04-24,0.9999999999999999,0.059409935059019515,0.04923161027759218,0.024140854423137056,0.40246406570841886,0.025544666238667343,25757,20978.0
629,Colorado,2020-04-24,0.1330469079247611,0.017332055047277785,0.020470145174026604,0.05986055102652626,0.5646817248459959,0.020016496312519706,3724,5074.0
630,Connecticut,2020-04-24,0.07670850967691958,0.03422162645994294,0.053665796027455505,0.20655597138813944,0.757700205338809,0.043018641090032485,4202,6546.0
631,Delaware,2020-04-24,0.010145642319419612,0.004586791140494338,0.0030371135273036505,0.1040838627945884,0.29876796714579057,0.0367694799808278,1055,2590.0
632,District of Columbia,2020-04-24,0.0032617185051913196,0.004711149286169784,0.004646783696774586,0.1512824728177654,0.44558521560574943,0.048712501982832786,696,2043.0
633,Florida,2020-04-24,0.5367870169476828,0.04376105305320938,0.03176820749559619,0.03649656212828919,0.3521560574948665,0.03072989439662692,19256,20276.0
634,Georgia,2020-04-24,0.257841531901708,0.03213212040760552,0.02730365061045982,0.0616463746812756,0.4106776180698152,0.021264316266806985,8511,8273.0
635,Hawaii,2020-04-24,0.02150111790720702,0.00047863425835549365,0.0003948247585494746,0.0038263044732626105,0.22176591375770022,0.04096120455192046,685,1641.0
636,Idaho,2020-04-24,0.031035152690240975,0.002313639919543172,0.0016400413047439714,0.02757066736294448,0.29671457905544146,0.024298986994543543,844,1511.0
637,Illinois,2020-04-24,0.31060842672514316,0.05695603071935404,0.05451618781510053,0.09907453073776439,0.4650924024640657,0.03315467679879058,12575,8434.0
638,Indiana,2020-04-24,0.15805066818611363,0.019392640600620924,0.02250501123732005,0.05753317796022835,0.5564681724845996,0.023279152672665934,4411,5310.0
639,Iowa,2020-04-24,0.06617214949073116,0.006037154165057964,0.0032497114742149062,0.04481643731404386,0.24743326488706366,0.02468067561669043,2841,2022.0
640,Kansas,2020-04-24,0.05996268402934812,0.0038883610897822436,0.0035837939622183077,0.029259785765631596,0.40965092402464065,0.019271315104615435,3176,3029.0
641,Kentucky,2020-04-24,0.09988615449167329,0.0050741015485481185,0.006074227054607301,0.025726820556957783,0.5431211498973306,0.026680098909372393,1455,2382.0
642,Louisiana,2020-04-24,0.10453821935803093,0.037408665449113664,0.0504160845532406,0.17343119904842033,0.6519507186858315,0.06548496611362847,6286,8434.0
643,Maine,2020-04-24,0.01966054189270187,0.0010049873400515654,0.0014274433578327157,0.016639750371509346,0.5,0.03092769601573165,479,1482.0
644,Maryland,2020-04-24,0.14041702017575422,0.02363672382803293,0.024236165947883134,0.08026213570325672,0.4928131416837782,0.029077480221443623,5509,5938.0
645,Massachusetts,2020-04-24,0.16216753793086586,0.07331201892557455,0.07762862175788131,0.22951379822771512,0.5143737166324435,0.06568555065594571,14625,8434.0
646,Michigan,2020-04-24,0.2416455417375654,0.05259337344606544,0.09369495231731763,0.1383884392094668,0.864476386036961,0.03518492631782653,10571,6546.0
647,Minnesota,2020-04-24,0.12998774010963937,0.004215162728417716,0.006712020895341068,0.010898681907414392,0.7125256673511293,0.021841665797895125,794,5074.0
648,Mississippi,2020-04-24,0.061576591284042956,0.0074672728403255865,0.00634756727206463,0.050644540504994826,0.3952772073921971,0.039726014787597665,1730,3029.0
649,Missouri,2020-04-24,0.14277355336273187,0.009425190622238996,0.00826094879426593,0.02748685614449054,0.4117043121149897,0.02304795597501106,3115,3239.0
650,Montana,2020-04-24,0.012586062211161073,0.0002516083412503199,0.0004251958938225111,0.006669438883892454,0.32340862422997946,0.028541660467526816,802,1763.0
651,Nebraska,2020-04-24,0.03481963485191043,0.0031147377416849953,0.0015185567636518253,0.04137050683222605,0.21149897330595482,0.026595754928931632,2855,2022.0
652,Nevada,2020-04-24,0.06424799498960586,0.005969190992421383,0.0059831136487881915,0.03713804030030204,0.45995893223819306,0.024246325524522154,1254,1765.0
653,New Hampshire,2020-04-24,0.020058631310073,0.0020967361770859996,0.0016096701694709348,0.031886945113322435,0.31622176591375767,0.027136284245208073,1330,1763.0
654,New Jersey,2020-04-24,0.21327234072981535,0.14738753902459834,0.17259916175666648,0.3610297175239587,0.570841889117043,0.04820301296392668,609,10843.0
655,New Mexico,2020-04-24,0.03899139311107791,0.0032550021618073,0.0025511753629350667,0.038875511329020285,0.34188911704312114,0.06469012042993166,2477,1763.0
656,New York,2020-04-24,0.48479636951903377,0.39233548935653334,0.6502763773309846,0.5093723506790321,0.8090349075975359,0.09132933177518175,31453,17986.0
657,North Carolina,2020-04-24,0.2545194796948969,0.01159712009671015,0.008929113770272733,0.01708781803939772,0.364476386036961,0.02027423781620162,3933,6025.0
658,North Dakota,2020-04-24,0.004708109198811594,0.0006911999259635226,0.0004555670290955476,0.029904487446046527,0.2063655030800821,0.060160377724026916,2511,1594.0
659,Ohio,2020-04-24,0.28536738986286964,0.021544325725796072,0.02095608333839519,0.0339016378646191,0.46714579055441474,0.01908400296531172,5203,8294.0
660,Oklahoma,2020-04-24,0.08676885262508366,0.004122617131635989,0.005709773431330863,0.01764870850135871,0.6180698151950718,0.029590180305594935,1464,2968.0
661,Oregon,2020-04-24,0.09346658699570118,0.002757569579105518,0.0026119176334811396,0.007655832454927293,0.4055441478439425,0.022867065966197756,2771,3239.0
662,Pennsylvania,2020-04-24,0.3139517716687115,0.057751344441697,0.05305837332199478,0.09311104019392628,0.44558521560574943,0.030220405377720812,8361,8434.0
663,Puerto Rico,2020-04-24,0.06716420095576392,0.0014547010994127693,0.002338577416023811,0.0041647728554804475,0.6190965092402464,0.006291333099425069,181,1573.0
664,Rhode Island,2020-04-24,0.012344188022930608,0.009296494401714409,0.006134969325153374,0.1939842886200483,0.31006160164271046,0.09405873723360735,4038,2590.0
665,South Carolina,2020-04-24,0.11737858722254974,0.006940919758629515,0.0047682682378667315,0.0225710058313267,0.3182751540041068,0.018525063541629427,1681,3239.0
666,South Dakota,2020-04-24,0.007856994178581184,0.002559464160994634,0.00030371135273036506,0.07950138772036709,0.05030800821355236,0.04168690529733715,0,5015.0
667,Tennessee,2020-04-24,0.1605409423625907,0.012230479024685093,0.00513272186114317,0.03299905551203819,0.19917864476386035,0.0413876340164839,8450,7056.0
668,Texas,2020-04-24,0.7298893825630312,0.033796495124726884,0.01895158841037478,0.02329951873019557,0.27104722792607805,0.021153855622371875,18753,20978.0
669,Utah,2020-04-24,0.06747919989857569,0.005078439623397262,0.0011844742756484238,0.03268315168863488,0.10574948665297741,0.0618294894384853,4870,5015.0
670,Vermont,2020-04-24,0.0011617255531128703,0.0008054358969909667,0.0013363299520136062,0.03380170910415478,0.5462012320328542,0.048734123155483845,541,1568.0
671,Virginia,2020-04-24,0.20436814972333311,0.016374786530566798,0.012482536597218005,0.03740881500607631,0.36344969199178645,0.017363086064897337,5894,5856.0
672,Washington,2020-04-24,0.18072201333022925,0.018374639036021927,0.021927959667132357,0.04555139722971688,0.570841889117043,0.04402520300889657,2947,5310.0
673,West Virginia,2020-04-24,0.03116568307407736,0.001070058462788717,0.0009718763287371682,0.0147507744478936,0.3254620123203285,0.046800205593804094,3358,1763.0
674,Wisconsin,2020-04-24,0.1346829812009535,0.007354482894247857,0.007987608576808601,0.023509046776330422,0.5041067761806981,0.023356218238550892,3166,5938.0
675,Wyoming,2020-04-24,0.0,0.0002935430647920399,0.00021259794691125554,0.020807746735391867,0.15195071868583163,0.033198989499174436,46,1641.0
676,Alabama,2020-04-25,0.11107221283983362,0.008323319610556561,0.00634756727206463,0.031571041289919125,0.35626283367556466,0.031135773043621036,3556,3115.0
677,Alaska,2020-04-25,0.00392428477466069,9.977572153029929e-5,0.0002733402174573286,0.008423027454621061,0.2720739219712525,0.0549045061306728,607,844.0
678,Arizona,2020-04-25,0.17208738477521549,0.008699286097482327,0.008291319929538967,0.017980729866772398,0.44558521560574943,0.016947788293183955,2491,5509.0
679,Arkansas,2020-04-25,0.062646493515193,0.003818951892195948,0.0014578144931057524,0.026387639779383083,0.16940451745379875,0.03002752739199207,1928,2855.0
680,California,2020-04-25,0.9999999999999999,0.06087475833308029,0.05129684747615866,0.02497574309927439,0.40965092402464065,0.026192231063117338,24173,21315.0
681,Colorado,2020-04-25,0.1330469079247611,0.018361624811474495,0.02077385652675697,0.06390927757953202,0.5410677618069815,0.020016496312519706,3107,5509.0
682,Connecticut,2020-04-25,0.07670850967691958,0.03515720460240821,0.056642167284213084,0.21240663913790492,0.7792607802874743,0.04515849496943815,3928,9643.0
683,Delaware,2020-04-25,0.010145642319419612,0.0047805584837560785,0.0034015671505800886,0.10851941035584312,0.32135523613963035,0.03747077663038091,706,2477.0
684,District of Columbia,2020-04-25,0.0032617185051913196,0.00495841955257096,0.005011237320051024,0.15909303367599228,0.4579055441478439,0.05104501977695084,711,1730.0
685,Florida,2020-04-25,0.5367870169476828,0.044203536687822016,0.032041547713053516,0.03696074733818794,0.351129363449692,0.03214747266687745,11149,19256.0
686,Georgia,2020-04-25,0.257841531901708,0.0331891646458468,0.027546619692644114,0.06397052423917143,0.40143737166324434,0.023691025308117765,4090,8294.0
687,Hawaii,2020-04-25,0.02150111790720702,0.00048441835815435163,0.0003948247585494746,0.003916562708520699,0.22073921971252564,0.04096120455192046,566,2511.0
688,Idaho,2020-04-25,0.031035152690240975,0.0023382223436883183,0.0017007835752900443,0.027912359253564396,0.3049281314168378,0.024298986994543543,731,2021.0
689,Illinois,2020-04-25,0.31060842672514316,0.06002015758779902,0.05694587863694345,0.10489296340350913,0.46098562628336753,0.03534098408874357,9713,10843.0
690,Indiana,2020-04-25,0.15805066818611363,0.02043088651451592,0.023871712324606695,0.06106936667730425,0.5605749486652977,0.02465991072810476,4854,5509.0
691,Iowa,2020-04-25,0.06617214949073116,0.006972732307523234,0.0034015671505800886,0.052775279558766174,0.22587268993839837,0.026622299734958672,2880,2855.0
692,Kansas,2020-04-25,0.05996268402934812,0.0041428614809319916,0.003644536232764381,0.03158393532352742,0.393223819301848,0.02068568230962076,3569,3176.0
693,Kentucky,2020-04-25,0.09988615449167329,0.005270760941709288,0.006226082730972484,0.027006553392581414,0.5379876796714579,0.026680098909372393,813,4411.0
694,Louisiana,2020-04-25,0.10453821935803093,0.03794658673040745,0.051843527911073314,0.17603901734569874,0.6611909650924025,0.06328988191200526,3737,12094.0
695,Maine,2020-04-25,0.01966054189270187,0.0010049873400515654,0.0014274433578327157,0.016639750371509346,0.5,0.03097329314221358,488,1455.0
696,Maryland,2020-04-25,0.14041702017575422,0.025299652520204583,0.026574743363906944,0.08649962446127117,0.5061601642710472,0.030664816807657404,4555,5509.0
697,Massachusetts,2020-04-25,0.16216753793086586,0.0767521122809453,0.08291319929538966,0.24068647834930582,0.5256673511293635,0.0693134121699801,12865,12094.0
698,Michigan,2020-04-25,0.2416455417375654,0.05321950224929181,0.09582093178643018,0.1401420277801954,0.8737166324435318,0.03726676695180212,8186,9643.0
699,Minnesota,2020-04-25,0.12998774010963937,0.004592575240293196,0.007410557006620908,0.012600694343709808,0.7268993839835729,0.024400242585275726,652,2947.0
700,Mississippi,2020-04-25,0.061576591284042956,0.007877943926044502,0.006712020895341068,0.053806802247430056,0.39630390143737165,0.04215657710720269,1862,3176.0
701,Missouri,2020-04-25,0.14277355336273187,0.009637756289847026,0.008534289011723258,0.028295956753411275,0.41581108829568786,0.02312138233361812,2497,3115.0
702,Montana,2020-04-25,0.012586062211161073,0.0002530543662000344,0.0004251958938225111,0.006708120984717346,0.32340862422997946,0.029456171849361647,760,2021.0
703,Nebraska,2020-04-25,0.03481963485191043,0.0035413151018507676,0.0015185567636518253,0.04760477208183843,0.188911704312115,0.026595754928931632,1935,2511.0
704,Nevada,2020-04-25,0.06424799498960586,0.0061730805103311255,0.006226082730972484,0.038643418724070906,0.4640657084188911,0.024967316707579207,1309,2043.0
705,New Hampshire,2020-04-25,0.020058631310073,0.002208080098214015,0.0016096701694709348,0.03375657998652574,0.3028747433264887,0.027136284245208073,873,1763.0
706,New Jersey,2020-04-25,0.21327234072981535,0.15216231340855554,0.1796148940047379,0.37301472176287226,0.5759753593429158,0.05006457452208111,486,12094.0
707,New Mexico,2020-04-25,0.03899139311107791,0.003455999629817613,0.0028245155803923953,0.041563917336350543,0.3593429158110883,0.06469012042993166,2904,2477.0
708,New York,2020-04-25,0.48479636951903377,0.4075953906508703,0.6684383162242605,0.5295450662592152,0.8008213552361396,0.09728542966300727,26126,31146.0
709,North Carolina,2020-04-25,0.2545194796948969,0.012288320022673672,0.009263196258276134,0.018641549089197698,0.3572895277207392,0.021284653013359953,4321,6025.0
710,North Dakota,2020-04-25,0.004708109198811594,0.0007707312981978193,0.0004859381643685841,0.03282820956672823,0.20431211498973306,0.06687107594447597,2034,2511.0
711,Ohio,2020-04-25,0.28536738986286964,0.022148764154776727,0.021593877179128956,0.035110453515397086,0.46817248459958927,0.019901968318774006,4195,10843.0
